TransactionID,Supplier,Description,Amount,Category,Date
T5290,Other Suppliers,Office Supplies expense from Arnold-Warner,35019.67,Miscellaneous,2024-10-22
T5291,Other Suppliers,Miscellaneous expense from Booth-Taylor,17815.12,Miscellaneous,2025-02-04
T5292,Other Suppliers,"Consultation expense from Newman, Moore and Nguyen",14266.81,Consulting,2024-10-20
T5293,Other Suppliers,Consultation expense from Reese Group,8369.8,Consulting,2025-02-25
T5294,Other Suppliers,Training expense from Taylor Ltd,26429.21,Training,2025-03-21
T5295,Other Suppliers,"Miscellaneous expense from Johnson, Gonzalez and Bailey",24133.2,Miscellaneous,2025-03-24
T5296,Other Suppliers,Marketing expense from Carr Inc,1923.04,Marketing,2024-12-24
T5297,Other Suppliers,"Consultation expense from Snyder, Brooks and Haas",36074.16,Consulting,2025-02-03
T5298,Other Suppliers,"Marketing expense from Roman, Hahn and Carter",26222.01,Marketing,2025-05-11
T5299,Other Suppliers,Miscellaneous expense from Carter-Munoz,4044.77,Miscellaneous,2025-05-31
T5300,Other Suppliers,Miscellaneous expense from Taylor Ltd,45855.44,Miscellaneous,2024-11-07
T5301,Other Suppliers,TRAVEL expense from Cohen-Jackson,39038.73,Travel,2025-04-21
T5302,Other Suppliers,Utilities expense from Alvarez-Richards,38829.47,Utilities,2024-08-02
T5303,Other Suppliers,"Consultation expense from Kemp, Wright and Smith",42301.95,Consulting,2024-07-01
T5304,Other Suppliers,Consultation expense from Mckinney-Carpenter,243.93,Consulting,2024-08-11
T5305,Other Suppliers,Office Supplies expense from Russell and Sons,27531.67,Miscellaneous,2024-11-06
T5306,Other Suppliers,"Miscellaneous expense from Morrow, Allen and Jensen",20694.32,Miscellaneous,2025-03-10
T5307,Other Suppliers,Marketing expense from Fuller-Martinez,27695.41,Marketing,2024-07-11
T5308,Other Suppliers,Office Supplies expense from Esparza-Riley,15059.24,Miscellaneous,2024-07-04
T5309,Other Suppliers,Consultation expense from Garcia-Hall,33323.93,Consulting,2024-07-30
T5310,Other Suppliers,TRAVEL expense from Bernard PLC,44698.64,Travel,2025-01-11
T5311,Other Suppliers,"Office Supplies expense from Campbell, Haley and Ellis",24579.03,Miscellaneous,2024-12-20
T5312,Other Suppliers,Maintenance expense from Ramsey-Charles,22289.88,Maintenance,2024-06-21
T5313,Other Suppliers,Office Supplies expense from White-Villarreal,19714.21,Miscellaneous,2024-06-05
T5314,Other Suppliers,Maintenance expense from Steele-Lewis,18452.43,Maintenance,2024-12-23
T5315,Other Suppliers,Maintenance expense from Allen Group,3368.25,Maintenance,2024-10-27
T5316,Other Suppliers,Office Supplies expense from Proctor-Webb,19622.91,Miscellaneous,2024-07-05
T5317,Other Suppliers,Training expense from Thompson-Smith,44583.54,Training,2024-06-07
T5318,Other Suppliers,Office Supplies expense from Ortega LLC,24788.66,Miscellaneous,2025-02-23
T5319,Other Suppliers,Marketing expense from Ferrell-Wallace,25619.49,Marketing,2025-04-05
T5320,Other Suppliers,Miscellaneous expense from Kim-George,4757.26,Miscellaneous,2024-06-20
T5321,Other Suppliers,"Maintenance expense from Simmons, Carrillo and Burke",42912.82,Maintenance,2025-01-17
T5322,Other Suppliers,Training expense from Nguyen Group,6544.07,Training,2024-09-17
T5323,Other Suppliers,"Maintenance expense from Jackson, Garrett and Campbell",33238.58,Maintenance,2025-05-21
T5324,Other Suppliers,Office Supplies expense from Mason-Simpson,16811.33,Miscellaneous,2024-11-14
T5325,Other Suppliers,"Miscellaneous expense from Levine, Tyler and Berry",26359.35,Miscellaneous,2024-12-07
T5326,Other Suppliers,"Maintenance expense from Miller, Williams and Clark",15612.6,Maintenance,2025-05-30
T5327,Other Suppliers,Training expense from Morris-Hurst,35418.19,Training,2024-12-16
T5328,Other Suppliers,Maintenance expense from Scott-Cross,6949.17,Maintenance,2024-10-25
T5329,Other Suppliers,Utilities expense from Gutierrez-Freeman,29839.28,Utilities,2024-07-08
T5330,Other Suppliers,Office Supplies expense from Walter PLC,5291.07,Miscellaneous,2024-06-07
T5331,Other Suppliers,Maintenance expense from Barrett-Pollard,49240.94,Maintenance,2024-11-11
T5332,Other Suppliers,Miscellaneous expense from Garcia and Sons,16096.77,Miscellaneous,2024-11-14
T5333,Other Suppliers,Office Supplies expense from Salas Inc,45180.98,Miscellaneous,2025-01-31
T5334,Other Suppliers,Training expense from Duncan-Gonzales,45960.45,Training,2024-08-09
T5335,Other Suppliers,Office Supplies expense from Allen LLC,32501.79,Miscellaneous,2024-12-07
T5336,Other Suppliers,"TRAVEL expense from Smith, Owens and Moore",737.13,Travel,2024-12-01
T5337,Other Suppliers,Consultation expense from Velazquez Ltd,47237.68,Consulting,2024-09-20
T5338,Other Suppliers,Marketing expense from Bates Group,17456.15,Marketing,2024-08-23
T5339,Other Suppliers,Utilities expense from Taylor-Powell,45050.72,Utilities,2024-10-25
T5340,Other Suppliers,Office Supplies expense from Lynch-Turner,42308.52,Miscellaneous,2024-10-28
T5341,Other Suppliers,"Office Supplies expense from Mason, Keller and Abbott",42772.5,Miscellaneous,2025-02-22
T5342,Other Suppliers,"Office Supplies expense from Clark, Dillon and Smith",4209.9,Miscellaneous,2025-03-13
T5343,Other Suppliers,Marketing expense from Carlson and Sons,44908.17,Marketing,2025-01-09
T5344,Other Suppliers,Consultation expense from Smith-Flores,13838.47,Consulting,2025-04-27
T5345,Other Suppliers,Utilities expense from Smith and Sons,25762.68,Utilities,2025-01-22
T5346,Other Suppliers,"Maintenance expense from Lucas, Huber and Dunn",33296.93,Maintenance,2024-12-12
T5347,Other Suppliers,"Office Supplies expense from Mack, Collins and Elliott",28271.56,Miscellaneous,2024-07-04
T5348,Other Suppliers,Miscellaneous expense from Wheeler PLC,1642.03,Miscellaneous,2025-03-05
T5349,Other Suppliers,Maintenance expense from Rice Ltd,38261.56,Maintenance,2025-03-15
T5350,Other Suppliers,Maintenance expense from Griffith LLC,23348.66,Maintenance,2024-11-10
T5351,Other Suppliers,Maintenance expense from Kemp-Atkinson,17950.64,Maintenance,2024-06-25
T5352,Other Suppliers,Consultation expense from Miller-Edwards,49793.33,Consulting,2024-09-30
T5353,Other Suppliers,Office Supplies expense from Chen-Jones,6992.93,Miscellaneous,2024-07-26
T5354,Other Suppliers,Consultation expense from Cook Ltd,26998.94,Consulting,2025-04-29
T5355,Other Suppliers,"Miscellaneous expense from Ramirez, Diaz and Gentry",20404.44,Miscellaneous,2024-06-17
T5356,Other Suppliers,"Marketing expense from Roberts, Kim and Ayers",7519.46,Marketing,2025-03-08
T5357,Other Suppliers,"Utilities expense from Johnson, Williams and Yang",29612.09,Utilities,2024-11-11
T5358,Other Suppliers,Utilities expense from Logan-Tanner,21666.19,Utilities,2024-12-08
T5359,Other Suppliers,Miscellaneous expense from Harding PLC,39262.07,Miscellaneous,2024-11-02
T5360,Other Suppliers,Office Supplies expense from Kim-Turner,3771.42,Miscellaneous,2024-11-12
T5361,Other Suppliers,Training expense from Sanders-Parker,38940.21,Training,2025-03-06
T5362,Other Suppliers,Miscellaneous expense from Parker-Davis,19351.5,Miscellaneous,2024-08-19
T5363,Other Suppliers,"Consultation expense from Johnson, Perkins and Peterson",42219.25,Consulting,2024-11-01
T5364,Other Suppliers,Office Supplies expense from Conway PLC,15369.27,Miscellaneous,2024-08-24
T5365,Other Suppliers,"Consultation expense from Smith, Leonard and Dominguez",32978.78,Consulting,2025-02-18
T5366,Other Suppliers,Marketing expense from Bush and Sons,39294.97,Marketing,2025-04-19
T5367,Other Suppliers,"Maintenance expense from Diaz, Mccormick and Jones",30754.96,Maintenance,2025-01-06
T5368,Other Suppliers,Marketing expense from Gonzalez-Hawkins,13202.27,Marketing,2025-01-16
T5369,Other Suppliers,Miscellaneous expense from Taylor-Nunez,18148.73,Miscellaneous,2024-09-11
T5370,Other Suppliers,Maintenance expense from Morrison-Johnson,4097.39,Maintenance,2025-06-03
T5371,Other Suppliers,Miscellaneous expense from Watson Group,17316.34,Miscellaneous,2024-07-03
T5372,Other Suppliers,Utilities expense from Cervantes-Garcia,40002.1,Utilities,2024-11-17
T5373,Other Suppliers,Office Supplies expense from Lambert-Robertson,45810.11,Miscellaneous,2024-12-18
T5374,Other Suppliers,Maintenance expense from Case-Gardner,42355.43,Maintenance,2024-08-20
T5375,Other Suppliers,Marketing expense from Obrien and Sons,33269.23,Marketing,2024-10-25
T5376,Other Suppliers,"Utilities expense from Harris, Hawkins and Gomez",35819.53,Utilities,2025-03-13
T5377,Other Suppliers,TRAVEL expense from Snyder and Sons,30811.62,Travel,2025-04-15
T5378,Other Suppliers,Consultation expense from Gallagher PLC,5366.25,Consulting,2025-04-05
T5379,Other Suppliers,TRAVEL expense from Young Ltd,2376.71,Travel,2024-08-05
T5380,Other Suppliers,Training expense from Robinson-Nguyen,28589.17,Training,2024-12-30
T5381,Other Suppliers,"TRAVEL expense from Murphy, Underwood and Wolfe",37320.63,Travel,2025-01-29
T5382,Other Suppliers,Utilities expense from Pacheco Group,43549.92,Utilities,2024-09-09
T5383,Other Suppliers,"Maintenance expense from Andersen, Roberts and Morrison",6268.65,Maintenance,2024-07-07
T5384,Other Suppliers,Utilities expense from Brown Inc,15312.25,Utilities,2024-08-28
T5385,Other Suppliers,"Training expense from Johnson, Davis and Dunlap",35509.93,Training,2024-06-09
T5386,Other Suppliers,TRAVEL expense from Faulkner Inc,22834.26,Travel,2024-06-06
T5387,Other Suppliers,Maintenance expense from Mcdonald Group,24764.34,Maintenance,2025-06-05
T5388,Other Suppliers,"Utilities expense from Howell, Hernandez and Whitney",48110.74,Utilities,2024-11-24
T5389,Other Suppliers,"Marketing expense from Mcfarland, Daugherty and Ray",1398.43,Marketing,2024-12-20
T5390,Other Suppliers,"Maintenance expense from Ortiz, Murray and Evans",17796.93,Maintenance,2024-10-17
T5391,Other Suppliers,Utilities expense from Moss-Walton,5212.78,Utilities,2025-04-20
T5392,Other Suppliers,Training expense from Johnson-Holmes,44332.71,Training,2024-07-09
T5393,Other Suppliers,Office Supplies expense from Valencia and Sons,19008.56,Miscellaneous,2025-05-27
T5394,Other Suppliers,Maintenance expense from Ford Ltd,36011.27,Maintenance,2024-10-18
T5395,Other Suppliers,Office Supplies expense from Skinner Inc,17745.12,Miscellaneous,2024-12-23
T5396,Other Suppliers,Marketing expense from Reynolds PLC,43537.6,Marketing,2024-07-27
T5397,Other Suppliers,Utilities expense from Frazier-Taylor,40768.7,Utilities,2025-04-17
T5398,Other Suppliers,Maintenance expense from Hernandez Group,47763.97,Maintenance,2024-12-14
T5399,Other Suppliers,Training expense from Thomas-Leonard,16013.12,Training,2025-03-17
T5400,Other Suppliers,Miscellaneous expense from Mays-Evans,12476.08,Miscellaneous,2025-01-04
T5401,Other Suppliers,"Training expense from Knight, Solomon and Williams",42694.25,Training,2024-11-19
T5402,Other Suppliers,Office Supplies expense from Richardson-Myers,46506.41,Miscellaneous,2024-12-21
T5403,Other Suppliers,"Training expense from Bradley, Garcia and Young",1391.97,Training,2024-12-23
T5404,Other Suppliers,Marketing expense from Aguirre Group,14221.88,Marketing,2024-10-05
T5405,Other Suppliers,"Marketing expense from Ward, Mitchell and Church",39687.75,Marketing,2025-04-23
T5406,Other Suppliers,Consultation expense from Anderson-Rodriguez,44924.08,Consulting,2024-12-19
T5407,Other Suppliers,"Marketing expense from Allen, Nguyen and Thompson",48906.5,Marketing,2024-12-13
T5408,Other Suppliers,Training expense from Simpson LLC,1136.87,Training,2024-09-07
T5409,Other Suppliers,Training expense from Valenzuela-Taylor,15866.12,Training,2024-07-17
T5410,Other Suppliers,Consultation expense from Rios-Johnson,38811.97,Consulting,2024-12-14
T5411,Other Suppliers,Utilities expense from Matthews-Simpson,1986.78,Utilities,2024-09-24
T5412,Other Suppliers,Marketing expense from Smith-Grant,37925.29,Marketing,2024-08-16
T5413,Other Suppliers,TRAVEL expense from Ortiz-Thomas,9754.4,Travel,2025-03-18
T5414,Other Suppliers,TRAVEL expense from Nash-Graham,46125.21,Travel,2025-04-12
T5415,Other Suppliers,Miscellaneous expense from Holloway Group,22255.4,Miscellaneous,2024-10-03
T5416,Other Suppliers,Utilities expense from Anderson-Edwards,36592.32,Utilities,2024-09-15
T5417,Other Suppliers,Training expense from Jones Group,26877.03,Training,2025-04-05
T5418,Other Suppliers,Training expense from Ford-Warner,5046.48,Training,2025-01-29
T5419,Other Suppliers,Consultation expense from Velez-Newman,18136.48,Consulting,2024-12-24
T5420,Other Suppliers,Miscellaneous expense from Hubbard-Wilson,19775.02,Miscellaneous,2024-09-26
T5421,Other Suppliers,Maintenance expense from Mason-Watson,1537.05,Maintenance,2025-01-19
T5422,Other Suppliers,Miscellaneous expense from Alexander Inc,4742.54,Miscellaneous,2024-07-06
T5423,Other Suppliers,Maintenance expense from Lewis Inc,38336.12,Maintenance,2024-12-04
T5424,Other Suppliers,Miscellaneous expense from Young Inc,45452.24,Miscellaneous,2024-08-08
T5425,Other Suppliers,Maintenance expense from Carter-Wright,19668.97,Maintenance,2025-05-07
T5426,Other Suppliers,Training expense from Reed-Pratt,24392.75,Training,2025-01-13
T5427,Other Suppliers,TRAVEL expense from Lester LLC,6431.33,Travel,2025-01-31
T5428,Other Suppliers,"TRAVEL expense from Russo, Carroll and Lucas",37608.42,Travel,2024-08-06
T5429,Other Suppliers,"TRAVEL expense from Turner, Dawson and Hammond",32015.66,Travel,2025-04-24
T5430,Other Suppliers,"Training expense from Russell, Tran and Flowers",33677.2,Training,2025-02-12
T5431,Other Suppliers,Utilities expense from Hurley and Sons,2216.2,Utilities,2024-07-15
T5432,Other Suppliers,"Marketing expense from Carter, Vaughan and Alvarado",42779.41,Marketing,2024-09-07
T5433,Other Suppliers,"Consultation expense from Marshall, Heath and Black",22483.33,Consulting,2025-01-30
T5434,Other Suppliers,Miscellaneous expense from Jones-Simpson,13137.56,Miscellaneous,2024-06-15
T5435,Other Suppliers,Maintenance expense from Bailey-Shepherd,38171.9,Maintenance,2024-12-16
T5436,Other Suppliers,Maintenance expense from Stephens-Bowen,7438.51,Maintenance,2024-12-26
T5437,Other Suppliers,Miscellaneous expense from Hall-Brown,19472.48,Miscellaneous,2025-02-08
T5438,Other Suppliers,"TRAVEL expense from Hill, Obrien and Bradley",5454.32,Travel,2025-01-31
T5439,Other Suppliers,"Miscellaneous expense from Moreno, Evans and Mack",30836.78,Miscellaneous,2024-08-25
T5440,Other Suppliers,Miscellaneous expense from Wright-Coleman,44282.06,Miscellaneous,2024-12-07
T5441,Other Suppliers,Marketing expense from Becker Ltd,40217.32,Marketing,2024-09-17
T5442,Other Suppliers,Utilities expense from Harrell PLC,886.66,Utilities,2025-03-15
T5443,Other Suppliers,TRAVEL expense from Larson-Figueroa,27335.69,Travel,2024-06-25
T5444,Other Suppliers,"Miscellaneous expense from Kim, Benson and Watkins",19221.48,Miscellaneous,2025-03-21
T5445,Other Suppliers,TRAVEL expense from Rivera-Jimenez,44998.39,Travel,2024-11-23
T5446,Other Suppliers,TRAVEL expense from Wilson PLC,3314.97,Travel,2024-08-22
T5447,Other Suppliers,Office Supplies expense from Decker LLC,20312.7,Miscellaneous,2024-10-25
T5448,Other Suppliers,"Consultation expense from Garrett, Taylor and Powell",9240.25,Consulting,2024-09-11
T5449,Other Suppliers,Training expense from Griffin-Craig,36896.29,Training,2024-12-22
T5450,Other Suppliers,Maintenance expense from Schneider-Vargas,8894.97,Maintenance,2024-10-11
T5451,Other Suppliers,Office Supplies expense from Hudson PLC,8263.77,Miscellaneous,2024-07-09
T5452,Other Suppliers,Miscellaneous expense from Rogers and Sons,24975.03,Miscellaneous,2024-08-14
T5453,Other Suppliers,Maintenance expense from Meyer Ltd,33053.63,Maintenance,2025-03-14
T5454,Other Suppliers,Office Supplies expense from Lopez Inc,9853.85,Miscellaneous,2024-10-15
T5455,Other Suppliers,Utilities expense from Palmer LLC,1944.3,Utilities,2025-04-14
T5456,Other Suppliers,TRAVEL expense from Schmidt PLC,7395.75,Travel,2025-01-13
T5457,Other Suppliers,Maintenance expense from Perez-Pennington,31714.57,Maintenance,2024-07-26
T5458,Other Suppliers,"Utilities expense from Phillips, Kirby and Torres",36270.43,Utilities,2025-01-30
T5459,Other Suppliers,Training expense from Miller LLC,20770.08,Training,2024-06-17
T5460,Other Suppliers,Miscellaneous expense from Turner-Russell,47419.52,Miscellaneous,2024-10-18
T5461,Other Suppliers,Marketing expense from Brock Inc,3267.61,Marketing,2024-11-27
T5462,Other Suppliers,Office Supplies expense from Walsh-Forbes,10232.73,Miscellaneous,2024-11-10
T5463,Other Suppliers,"Office Supplies expense from Lin, Knight and Hicks",11576.06,Miscellaneous,2024-08-28
T5464,Other Suppliers,Miscellaneous expense from Ryan Inc,48346.4,Miscellaneous,2024-09-13
T5465,Other Suppliers,Utilities expense from Ingram Ltd,2223.03,Utilities,2024-09-03
T5466,Other Suppliers,Miscellaneous expense from Brown Ltd,13025.67,Miscellaneous,2024-07-16
T5467,Other Suppliers,"Maintenance expense from Watson, Robles and Mitchell",34244.69,Maintenance,2025-04-28
T5468,Other Suppliers,TRAVEL expense from Murphy-Smith,35989.42,Travel,2025-01-09
T5469,Other Suppliers,Miscellaneous expense from Kelly and Sons,23472.78,Miscellaneous,2024-11-23
T5470,Other Suppliers,"Training expense from Spence, Williams and Smith",45277.07,Training,2025-02-11
T5471,Other Suppliers,"Miscellaneous expense from Farrell, Nelson and Sanchez",32056.99,Miscellaneous,2025-02-22
T5472,Other Suppliers,"Consultation expense from Hammond, Figueroa and Summers",15711.32,Consulting,2025-05-24
